Australian Road Deaths Database: Fatalities,,,,,,,,,,,,,,,,,,,
(Data current to February 2026),,,,,,,,,,,,,,,,,,,
Note: A value of '-9' is used for a missing/unknown value.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Crash ID,State,Month,Year,Dayweek,Time,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit,Road User,Gender,Age,National Remoteness Areas 2021,SA4 Name 2021,National LGA Name 2021,National Road Type,Christmas Period,Easter Period
2199004290169,VIC,4,1990,Sunday,00:35:00,Single,No,No,No,60,Pedestrian,Male,60,Unknown,Unknown,Unknown,Unknown,No,No
5199604190072,WA,4,1996,Friday,15:15:00,Single,No,-9,No,110,Driver,Male,19,Unknown,Unknown,Unknown,Unknown,No,No
2199603240104,VIC,3,1996,Sunday,17:35:00,Multiple,No,No,No,100,Motorcycle rider,Male,49,Unknown,Unknown,Unknown,Unknown,No,No
3199301160016,QLD,1,1993,Saturday,22:00:00,Multiple,No,-9,No,60,Passenger,Male,19,Unknown,Unknown,Unknown,Unknown,No,No
7200701170002,NT,1,2007,Wednesday,14:00:00,Multiple,No,No,No,110,Driver,Male,45,Unknown,Unknown,Unknown,Unknown,No,No
4201604120018,SA,4,2016,Tuesday,12:25:00,Single,No,No,No,80,Driver,Female,82,Outer Regional Australia,South Australia - South East,Berri Barmera,National or State Highway,No,No
1199210030437,NSW,10,1992,Saturday,13:30:00,Single,No,-9,No,100,Passenger,Male,-9,Unknown,Unknown,Unknown,Unknown,No,No
1198905140263,NSW,5,1989,Sunday,12:30:00,Multiple,No,-9,Yes,100,Motorcycle rider,Male,27,Unknown,Unknown,Unknown,Unknown,No,No
1200904140113,NSW,4,2009,Tuesday,22:35:00,Single,No,No,No,50,Driver,Male,20,Unknown,Unknown,Unknown,Unknown,No,No
5199610260180,WA,10,1996,Saturday,20:50:00,Single,No,-9,No,80,Driver,Male,48,Unknown,Unknown,Unknown,Unknown,No,No
6613712869007527277,QLD,7,2022,Friday,15:00:00,Multiple,No,Yes,No,90,Driver,Male,18,Inner Regional Australia,Gold Coast,Scenic Rim,Sub-arterial Road,No,No
1200506250226,NSW,6,2005,Saturday,10:25:00,Multiple,No,No,No,100,Driver,Male,49,Unknown,Unknown,Unknown,Unknown,No,No
2459991932673360107,VIC,5,2025,Saturday,14:30:00,Single,No,No,No,80,Pedestrian,Female,86,Major Cities of Australia,Melbourne - South East,Greater Dandenong,National or State Highway,No,No
4201511200089,SA,11,2015,Friday,14:40:00,Single,No,No,No,100,Driver,Male,58,Inner Regional Australia,Barossa - Yorke - Mid North,Barossa,Local Road,No,No
2199308220244,VIC,8,1993,Sunday,13:25:00,Single,No,No,No,100,Passenger,Male,10,Unknown,Unknown,Unknown,Unknown,No,No
9034196905827693968,WA,5,2025,Sunday,18:25:00,Single,No,No,No,110,Pedestrian,Male,24,Major Cities of Australia,Mandurah,Murray,National or State Highway,No,No
1201005130145,NSW,5,2010,Thursday,11:30:00,Multiple,No,No,Yes,60,Driver,Female,72,Unknown,Unknown,Unknown,Unknown,No,No
5201706130066,WA,6,2017,Tuesday,16:35:00,Single,No,No,No,60,Pedestrian,Male,79,Major Cities of Australia,Perth - North East,Bassendean,Local Road,No,No
4200209260094,SA,9,2002,Thursday,14:00:00,Multiple,No,No,No,110,Driver,Male,81,Unknown,Unknown,Unknown,Unknown,No,No
5200901280010,WA,1,2009,Wednesday,18:30:00,Single,No,No,No,110,Driver,Male,37,Unknown,Unknown,Unknown,Unknown,No,No
1199712210515,NSW,12,1997,Sunday,01:45:00,Multiple,No,-9,No,90,Passenger,Female,27,Unknown,Unknown,Unknown,Unknown,No,No
5199702080023,WA,2,1997,Saturday,21:19:00,Single,No,-9,No,60,Passenger,Male,15,Unknown,Unknown,Unknown,Unknown,No,No
1201103160066,NSW,3,2011,Wednesday,23:05:00,Multiple,No,No,Yes,80,Driver,Male,45,Unknown,Unknown,Unknown,Unknown,No,No
6581743371043189644,TAS,4,2022,Sunday,11:05:00,Single,No,No,No,50,Driver,Male,85,Outer Regional Australia,Launceston and North East,Break O'Day,National or State Highway,No,No
1201210050259,NSW,10,2012,Friday,22:35:00,Multiple,No,No,No,80,Driver,Male,22,Unknown,Unknown,Unknown,Unknown,No,No
2199109120305,VIC,9,1991,Thursday,23:30:00,Single,No,No,No,100,Driver,Male,22,Unknown,Unknown,Unknown,Unknown,No,No
7200801260001,NT,1,2008,Saturday,21:15:00,Single,No,No,No,60,Driver,Male,18,Unknown,Unknown,Unknown,Unknown,No,No
2198905300304,VIC,5,1989,Tuesday,17:50:00,Multiple,No,No,No,60,Pedestrian,Male,79,Unknown,Unknown,Unknown,Unknown,No,No
4049114046073488729,VIC,3,2020,Monday,08:30:00,Multiple,No,Yes,No,100,Driver,Female,31,Inner Regional Australia,Latrobe - Gippsland,South Gippsland,Local Road,No,No
3200504270082,QLD,4,2005,Wednesday,11:00:00,Single,No,No,No,100,Driver,Male,79,Unknown,Unknown,Unknown,Unknown,No,No
4200508070082,SA,8,2005,Sunday,10:00:00,Single,No,No,No,100,Motorcycle rider,Male,47,Unknown,Unknown,Unknown,Unknown,No,No
7199506210025,NT,6,1995,Wednesday,22:45:00,Single,No,-9,No,70,Motorcycle rider,Male,21,Unknown,Unknown,Unknown,Unknown,No,No
4201813765,WA,9,2018,Saturday,03:00:00,Single,No,No,No,110,Passenger,Male,49,Very Remote Australia,Western Australia - Outback (North),Wyndham-East Kimberley,National or State Highway,No,No
3198910140268,QLD,10,1989,Saturday,09:00:00,Multiple,No,-9,No,60,Driver,Female,17,Unknown,Unknown,Unknown,Unknown,No,No
2200101050005,VIC,1,2001,Friday,17:30:00,Single,No,No,No,100,Driver,Female,21,Unknown,Unknown,Unknown,Unknown,No,No
2201410120175,VIC,10,2014,Sunday,10:55:00,Single,No,No,No,100,Pedal cyclist,Male,67,Unknown,Unknown,Unknown,Unknown,No,No
1199711220474,NSW,11,1997,Saturday,11:30:00,Multiple,No,-9,No,70,Driver,Male,20,Unknown,Unknown,Unknown,Unknown,No,No
2200406010153,VIC,6,2004,Tuesday,10:00:00,Single,No,No,No,100,Passenger,Male,1,Unknown,Unknown,Unknown,Unknown,No,No
1199611230480,NSW,11,1996,Saturday,02:00:00,Single,No,-9,No,80,Driver,Male,16,Unknown,Unknown,Unknown,Unknown,No,No
4199503310032,SA,3,1995,Friday,23:45:00,Single,No,-9,No,110,Pedestrian,Male,38,Unknown,Unknown,Unknown,Unknown,No,No
8641225628477352419,NSW,12,2023,Wednesday,06:24:00,Single,No,No,No,100,Passenger,Female,25,Outer Regional Australia,New England and North West,Gunnedah,National or State Highway,No,No
1199905290229,NSW,5,1999,Saturday,17:40:00,Multiple,No,-9,No,100,Pedal cyclist,Female,57,Unknown,Unknown,Unknown,Unknown,No,No
5199101070003,WA,1,1991,Monday,06:55:00,Multiple,No,-9,No,70,Motorcycle rider,Male,21,Unknown,Unknown,Unknown,Unknown,No,No
1198902040053,NSW,2,1989,Saturday,16:25:00,Single,No,-9,No,100,Driver,Male,40,Unknown,Unknown,Unknown,Unknown,No,No
1201106030128,NSW,6,2011,Friday,06:25:00,Single,No,No,No,50,Pedestrian,Male,88,Unknown,Unknown,Unknown,Unknown,No,No
4056729384844781796,VIC,8,2018,Wednesday,18:20:00,Single,No,No,No,70,Pedestrian,Male,26,Major Cities of Australia,Melbourne - West,Brimbank,Arterial Road,No,No
1198912030714,NSW,12,1989,Sunday,03:50:00,Single,No,-9,No,60,Pedestrian,Male,17,Unknown,Unknown,Unknown,Unknown,No,No
3200309110196,QLD,9,2003,Thursday,22:00:00,Single,No,No,No,50,Passenger,Male,19,Unknown,Unknown,Unknown,Unknown,No,No
3200809050204,QLD,9,2008,Friday,22:00:00,Single,No,No,No,60,Driver,Male,32,Unknown,Unknown,Unknown,Unknown,No,No
3199402170044,QLD,2,1994,Thursday,03:00:00,Multiple,No,-9,Yes,100,Driver,Male,19,Unknown,Unknown,Unknown,Unknown,No,No
2200405300150,VIC,5,2004,Sunday,01:00:00,Multiple,No,No,No,80,Driver,Male,23,Unknown,Unknown,Unknown,Unknown,No,No
3200803090052,QLD,3,2008,Sunday,14:00:00,Multiple,No,No,No,80,Driver,Male,92,Unknown,Unknown,Unknown,Unknown,No,No
5200012100175,WA,12,2000,Sunday,04:05:00,Multiple,No,-9,No,70,Motorcycle pillion passenger,Male,17,Unknown,Unknown,Unknown,Unknown,No,No
1199506080231,NSW,6,1995,Thursday,12:05:00,Single,No,-9,No,100,Driver,Female,20,Unknown,Unknown,Unknown,Unknown,No,No
1200012170509,NSW,12,2000,Sunday,23:30:00,Single,No,-9,No,100,Driver,Male,23,Unknown,Unknown,Unknown,Unknown,No,No
3199005150113,QLD,5,1990,Tuesday,11:00:00,Single,No,-9,No,100,Driver,Male,18,Unknown,Unknown,Unknown,Unknown,No,No
8711376991360292927,WA,10,2025,Wednesday,18:54:00,Single,No,No,No,110,Driver,Male,44,Remote Australia,Western Australia - Outback (South),Three Springs,Arterial Road,No,No
2200802250038,VIC,2,2008,Monday,17:20:00,Multiple,No,No,No,100,Driver,Male,31,Unknown,Unknown,Unknown,Unknown,No,No
3199707060163,QLD,7,1997,Sunday,18:00:00,Single,No,-9,No,80,Pedestrian,Male,14,Unknown,Unknown,Unknown,Unknown,No,No
5201604150049,WA,4,2016,Friday,17:41:00,Multiple,No,No,No,110,Driver,Female,33,Outer Regional Australia,Western Australia - Wheat Belt,Wagin,Arterial Road,No,No
1200012230524,NSW,12,2000,Saturday,18:20:00,Single,No,-9,No,100,Motorcycle rider,Male,35,Unknown,Unknown,Unknown,Unknown,Yes,No
1198912220772,NSW,12,1989,Friday,03:30:00,Multiple,Yes,-9,No,100,Passenger,Female,76,Unknown,Unknown,Unknown,Unknown,No,No
4663401114493129339,VIC,1,2023,Tuesday,16:31:00,Multiple,No,No,No,50,Driver,Male,35,Major Cities of Australia,Mornington Peninsula,Frankston,Local Road,No,No
1200402010044,NSW,2,2004,Sunday,11:30:00,Multiple,No,No,No,100,Motorcycle rider,Male,26,Unknown,Unknown,Unknown,Unknown,No,No
6199909040033,TAS,9,1999,Saturday,06:30:00,Multiple,No,-9,No,100,Passenger,Male,72,Unknown,Unknown,Unknown,Unknown,No,No
2199203010065,VIC,3,1992,Sunday,12:50:00,Multiple,No,No,Yes,100,Driver,Male,29,Unknown,Unknown,Unknown,Unknown,No,No
4201914465,WA,6,2019,Tuesday,09:28:00,Single,No,No,No,110,Motorcycle rider,Male,65,Unknown,Unknown,Unknown,Unknown,No,No
120221292268,NSW,6,2022,Thursday,11:15:00,Multiple,No,No,No,100,Pedal cyclist,Male,67,Inner Regional Australia,Central West,Lithgow,National or State Highway,No,No
3198908160211,QLD,8,1989,Wednesday,15:00:00,Multiple,No,-9,No,60,Passenger,Male,18,Unknown,Unknown,Unknown,Unknown,No,No
3198911260329,QLD,11,1989,Sunday,15:00:00,Multiple,No,-9,No,100,Passenger,Female,2,Unknown,Unknown,Unknown,Unknown,No,No
5199110130142,WA,10,1991,Sunday,21:10:00,Single,No,-9,No,60,Motorcycle rider,Male,32,Unknown,Unknown,Unknown,Unknown,No,No
2200403120062,VIC,3,2004,Friday,21:15:00,Single,No,No,No,100,Pedestrian,Male,48,Unknown,Unknown,Unknown,Unknown,No,No
4202114587,WA,4,2021,Tuesday,09:37:00,Multiple,No,No,Yes,110,Pedal cyclist,Male,21,Very Remote Australia,Western Australia - Outback (South),Dundas,National or State Highway,No,No
1199105020194,NSW,5,1991,Thursday,16:30:00,Multiple,No,-9,No,60,Passenger,Female,18,Unknown,Unknown,Unknown,Unknown,No,No
8474584521626498091,NSW,9,2025,Thursday,11:40:00,Single,No,No,No,50,Driver,Male,82,Major Cities of Australia,Newcastle and Lake Macquarie,Lake Macquarie,Local Road,No,No
2200007040197,VIC,7,2000,Tuesday,19:20:00,Single,No,No,No,100,Driver,Male,28,Unknown,Unknown,Unknown,Unknown,No,No
3201311220225,QLD,11,2013,Friday,06:00:00,Single,No,No,No,5,Pedal cyclist,Male,54,Unknown,Unknown,Unknown,Unknown,No,No
5200902210028,WA,2,2009,Saturday,08:00:00,Single,No,No,No,110,Driver,Female,20,Unknown,Unknown,Unknown,Unknown,No,No
1200004010130,NSW,4,2000,Saturday,22:00:00,Single,No,-9,No,60,Passenger,Female,65,Unknown,Unknown,Unknown,Unknown,No,No
6199309100031,TAS,9,1993,Friday,18:58:00,Multiple,No,-9,No,60,Driver,Male,46,Unknown,Unknown,Unknown,Unknown,No,No
2199109240323,VIC,9,1991,Tuesday,07:30:00,Multiple,No,No,No,75,Driver,Male,69,Unknown,Unknown,Unknown,Unknown,No,No
2199107220238,VIC,7,1991,Monday,15:30:00,Multiple,No,No,No,100,Passenger,Female,46,Unknown,Unknown,Unknown,Unknown,No,No
2201503090046,VIC,3,2015,Monday,14:15:00,Single,No,No,No,100,Driver,Female,34,Inner Regional Australia,Hume,Murrindindi,National or State Highway,No,No
1200007070286,NSW,7,2000,Friday,14:00:00,Single,No,-9,No,90,Driver,Male,19,Unknown,Unknown,Unknown,Unknown,No,No
1200304210150,NSW,4,2003,Monday,14:15:00,Multiple,No,No,Yes,100,Driver,Male,57,Unknown,Unknown,Unknown,Unknown,No,No
2200703180062,VIC,3,2007,Sunday,05:35:00,Single,No,No,No,60,Driver,Female,21,Unknown,Unknown,Unknown,Unknown,No,No
5200009300131,WA,9,2000,Saturday,14:45:00,Single,No,-9,No,110,Driver,Female,23,Unknown,Unknown,Unknown,Unknown,No,No
2200510210257,VIC,10,2005,Friday,03:00:00,Single,No,No,No,50,Pedestrian,Male,21,Unknown,Unknown,Unknown,Unknown,No,No
1199911070430,NSW,11,1999,Sunday,19:00:00,Single,No,-9,No,60,Driver,Male,30,Unknown,Unknown,Unknown,Unknown,No,No
4199809140106,SA,9,1998,Monday,19:10:00,Single,No,-9,No,110,Pedestrian,Male,28,Unknown,Unknown,Unknown,Unknown,No,No
4202114775,WA,10,2021,Saturday,07:58:00,Single,No,No,No,60,Motorcycle rider,Male,52,Major Cities of Australia,Perth - South East,Gosnells,Arterial Road,No,No
2199208210232,VIC,8,1992,Friday,07:25:00,Single,No,No,No,60,Pedestrian,Male,62,Unknown,Unknown,Unknown,Unknown,No,No
2199601110015,VIC,1,1996,Thursday,22:10:00,Multiple,No,No,No,80,Driver,Male,20,Unknown,Unknown,Unknown,Unknown,No,No
2199411140301,VIC,11,1994,Monday,10:15:00,Single,No,No,No,60,Passenger,Male,0,Unknown,Unknown,Unknown,Unknown,No,No
3199411160310,QLD,11,1994,Wednesday,11:00:00,Single,No,-9,No,60,Driver,Female,38,Unknown,Unknown,Unknown,Unknown,No,No
1407290657331025281,VIC,1,2017,Tuesday,16:30:00,Multiple,No,No,No,60,Motorcycle rider,Male,41,Major Cities of Australia,Melbourne - West,Wyndham,Arterial Road,No,No
5199104060050,WA,4,1991,Saturday,16:50:00,Single,No,-9,No,110,Passenger,Male,19,Unknown,Unknown,Unknown,Unknown,No,No
2199807010165,VIC,7,1998,Wednesday,18:40:00,Single,No,No,No,100,Motorcycle rider,Male,31,Unknown,Unknown,Unknown,Unknown,No,No
120191218735,NSW,12,2019,Sunday,10:57:00,Multiple,No,No,No,80,Driver,Male,58,Major Cities of Australia,Hunter Valley exc Newcastle,Port Stephens,Arterial Road,No,No
3199505300163,QLD,5,1995,Tuesday,17:00:00,Single,No,-9,No,100,Driver,Male,63,Unknown,Unknown,Unknown,Unknown,No,No
1199411160484,NSW,11,1994,Wednesday,00:50:00,Multiple,No,-9,No,60,Driver,Male,35,Unknown,Unknown,Unknown,Unknown,No,No
120161122701,NSW,12,2016,Wednesday,15:53:00,Multiple,No,No,No,50,Pedestrian,Male,73,Major Cities of Australia,Sydney - Inner South West,Canterbury-Bankstown,Local Road,Yes,No
120161115903,NSW,10,2016,Thursday,15:09:00,Single,No,No,No,110,Passenger,Female,76,Outer Regional Australia,Far West and Orana,Warrumbungle Shire,National or State Highway,No,No
1199012190684,NSW,12,1990,Wednesday,10:15:00,Single,No,-9,No,-9,Driver,Female,21,Unknown,Unknown,Unknown,Unknown,No,No
1199506200256,NSW,6,1995,Tuesday,15:35:00,Multiple,No,-9,No,60,Driver,Male,60,Unknown,Unknown,Unknown,Unknown,No,No
6636836837608232385,QLD,2,2023,Thursday,20:00:00,Multiple,No,No,Yes,80,Driver,Male,76,Inner Regional Australia,Wide Bay,Fraser Coast,National or State Highway,No,No
1200310160363,NSW,10,2003,Thursday,20:43:00,Single,No,No,No,100,Passenger,Male,5,Unknown,Unknown,Unknown,Unknown,No,No
3201508020130,QLD,8,2015,Sunday,18:00:00,Multiple,No,No,No,80,Passenger,Female,55,Unknown,Unknown,Unknown,Unknown,No,No
5200805030059,WA,5,2008,Saturday,12:32:00,Multiple,No,No,Yes,110,Passenger,Female,56,Unknown,Unknown,Unknown,Unknown,No,No
120171153343,NSW,11,2017,Friday,08:22:00,Multiple,No,No,No,100,Driver,Male,63,Outer Regional Australia,Riverina,Leeton,Sub-arterial Road,No,No
5200805030059,WA,5,2008,Saturday,12:32:00,Multiple,No,No,Yes,110,Driver,Male,73,Unknown,Unknown,Unknown,Unknown,No,No
3199401190018,QLD,1,1994,Wednesday,21:00:00,Multiple,No,-9,Yes,100,Driver,Male,22,Unknown,Unknown,Unknown,Unknown,No,No
1201409050204,NSW,9,2014,Friday,13:20:00,Single,No,No,No,60,Motorcycle rider,Male,26,Unknown,Unknown,Unknown,Unknown,No,No
2198908220462,VIC,8,1989,Tuesday,08:50:00,Multiple,No,No,Yes,60,Motorcycle rider,Male,27,Unknown,Unknown,Unknown,Unknown,No,No
1201410080223,NSW,10,2014,Wednesday,08:10:00,Single,No,No,No,60,Pedestrian,Female,17,Unknown,Unknown,Unknown,Unknown,No,No
4198912280199,SA,12,1989,Thursday,23:55:00,Single,No,-9,No,110,Driver,Male,50,Unknown,Unknown,Unknown,Unknown,Yes,No
3198907200182,QLD,7,1989,Thursday,16:00:00,Multiple,No,-9,No,100,Passenger,Male,17,Unknown,Unknown,Unknown,Unknown,No,No
3200902170041,QLD,2,2009,Tuesday,13:00:00,Multiple,No,Yes,Yes,90,Driver,Male,32,Unknown,Unknown,Unknown,Unknown,No,No
4201210230066,SA,10,2012,Tuesday,05:25:00,Single,No,No,No,110,Driver,Male,16,Unknown,Unknown,Unknown,Unknown,No,No
7894743699657209449,QLD,11,2025,Sunday,19:00:00,Single,No,No,No,60,Motorcycle rider,Male,41,Major Cities of Australia,Brisbane - West,Brisbane,Sub-arterial Road,No,No
3199810100192,QLD,10,1998,Saturday,07:00:00,Multiple,No,-9,Yes,110,Driver,Male,45,Unknown,Unknown,Unknown,Unknown,No,No
1201205230131,NSW,5,2012,Wednesday,19:30:00,Single,No,No,No,60,Pedestrian,Male,25,Unknown,Unknown,Unknown,Unknown,No,No
5199610150173,WA,10,1996,Tuesday,16:15:00,Single,No,-9,No,110,Driver,Male,78,Unknown,Unknown,Unknown,Unknown,No,No
2200802260040,VIC,2,2008,Tuesday,16:45:00,Single,No,No,No,100,Motorcycle rider,Male,43,Unknown,Unknown,Unknown,Unknown,No,No
772249640729306593,VIC,12,2024,Sunday,18:45:00,Single,No,No,No,70,Pedestrian,Female,27,Major Cities of Australia,Melbourne - Inner South,Bayside (Vic.),Arterial Road,No,No
1199202220084,NSW,2,1992,Saturday,03:50:00,Single,No,-9,No,60,Passenger,Male,23,Unknown,Unknown,Unknown,Unknown,No,No
5200603200037,WA,3,2006,Monday,16:00:00,Single,No,No,No,50,Pedestrian,Female,12,Unknown,Unknown,Unknown,Unknown,No,No
3486699857382684885,WA,10,2025,Thursday,07:11:00,Multiple,No,No,No,60,Motorcycle rider,Male,19,Major Cities of Australia,Perth - North East,Bayswater,Arterial Road,No,No
4202114603,WA,4,2021,Monday,06:10:00,Multiple,No,No,Yes,80,Driver,Female,45,Very Remote Australia,Western Australia - Outback (North),Port Hedland,National or State Highway,No,No
4202114483,WA,1,2021,Sunday,15:05:00,Single,No,No,No,110,Passenger,Female,17,Outer Regional Australia,Western Australia - Wheat Belt,Plantagenet,National or State Highway,No,No
4201813759,WA,9,2018,Sunday,10:20:00,Multiple,No,No,No,110,Motorcycle rider,Male,74,Remote Australia,Western Australia - Outback (South),Carnamah,National or State Highway,No,No
2199301090007,VIC,1,1993,Saturday,10:40:00,Multiple,No,No,No,100,Pedal cyclist,Male,45,Unknown,Unknown,Unknown,Unknown,No,No
4201511200088,SA,11,2015,Friday,06:00:00,Multiple,No,No,No,80,Driver,Male,43,Inner Regional Australia,Adelaide - North,Playford,Collector Road,No,No
5200811070148,WA,11,2008,Friday,21:58:00,Single,No,No,No,50,Motorcycle rider,Male,25,Unknown,Unknown,Unknown,Unknown,No,No
1199307090240,NSW,7,1993,Friday,18:00:00,Single,No,-9,No,60,Pedestrian,Male,74,Unknown,Unknown,Unknown,Unknown,No,No
1201012250364,NSW,12,2010,Saturday,15:10:00,Multiple,No,No,No,60,Driver,Male,80,Unknown,Unknown,Unknown,Unknown,Yes,No
1199511020463,NSW,11,1995,Thursday,22:05:00,Single,No,-9,No,60,Pedestrian,Male,78,Unknown,Unknown,Unknown,Unknown,No,No
7665215339233713257,VIC,4,2025,Sunday,09:42:00,Single,No,No,No,100,Motorcycle rider,Male,78,Inner Regional Australia,Hume,Benalla,Sub-arterial Road,No,No
2198906170343,VIC,6,1989,Saturday,10:15:00,Single,No,No,No,80,Pedestrian,Male,8,Unknown,Unknown,Unknown,Unknown,No,No
1201307280177,NSW,7,2013,Sunday,21:20:00,Single,No,No,No,100,Driver,Male,30,Unknown,Unknown,Unknown,Unknown,No,No
1199602070031,NSW,2,1996,Wednesday,22:40:00,Multiple,No,-9,No,60,Passenger,Female,70,Unknown,Unknown,Unknown,Unknown,No,No
1199009160504,NSW,9,1990,Sunday,15:20:00,Single,No,-9,Yes,80,Passenger,Male,21,Unknown,Unknown,Unknown,Unknown,No,No
3200910270255,QLD,10,2009,Tuesday,17:00:00,Multiple,No,No,Yes,100,Driver,Female,25,Unknown,Unknown,Unknown,Unknown,No,No
1199202120068,NSW,2,1992,Wednesday,04:30:00,Single,No,-9,No,60,Driver,Female,43,Unknown,Unknown,Unknown,Unknown,No,No
2199701130015,VIC,1,1997,Monday,01:50:00,Multiple,No,No,No,60,Driver,Male,20,Unknown,Unknown,Unknown,Unknown,No,No
2199805010116,VIC,5,1998,Friday,10:30:00,Single,No,No,No,60,Pedestrian,Male,75,Unknown,Unknown,Unknown,Unknown,No,No
320212226246,QLD,9,2020,Sunday,02:00:00,Single,No,No,No,80,Driver,Male,62,Outer Regional Australia,Cairns,Douglas,National or State Highway,No,No
7199307130021,NT,7,1993,Tuesday,18:15:00,Single,No,-9,No,-9,Passenger,Male,33,Unknown,Unknown,Unknown,Unknown,No,No
3200111160263,QLD,11,2001,Friday,20:00:00,Single,No,-9,No,60,Passenger,Female,18,Unknown,Unknown,Unknown,Unknown,No,No
3199103280066,QLD,3,1991,Thursday,18:00:00,Multiple,No,-9,No,100,Driver,Male,24,Unknown,Unknown,Unknown,Unknown,No,No
1198903220168,NSW,3,1989,Wednesday,09:55:00,Single,No,-9,No,60,Pedestrian,Male,78,Unknown,Unknown,Unknown,Unknown,No,No
1199711140452,NSW,11,1997,Friday,17:44:00,Multiple,No,-9,No,60,Motorcycle rider,Male,22,Unknown,Unknown,Unknown,Unknown,No,No
3198905120106,QLD,5,1989,Friday,22:00:00,Single,No,-9,No,100,Motorcycle pillion passenger,Female,15,Unknown,Unknown,Unknown,Unknown,No,No
2199112110412,VIC,12,1991,Wednesday,16:25:00,Multiple,No,No,No,100,Driver,Male,47,Unknown,Unknown,Unknown,Unknown,No,No
5201703090026,WA,3,2017,Thursday,02:00:00,Single,No,No,No,110,Driver,Male,34,Remote Australia,Western Australia - Wheat Belt,Westonia,Local Road,No,No
4199105090066,SA,5,1991,Thursday,20:30:00,Single,No,-9,No,60,Passenger,Male,19,Unknown,Unknown,Unknown,Unknown,No,No
1200007100294,NSW,7,2000,Monday,20:40:00,Single,No,-9,No,70,Pedestrian,Male,36,Unknown,Unknown,Unknown,Unknown,No,No
1200407060237,NSW,7,2004,Tuesday,12:20:00,Single,No,No,No,110,Passenger,Female,70,Unknown,Unknown,Unknown,Unknown,No,No
5201609120115,WA,9,2016,Monday,00:22:00,Single,No,No,No,80,Driver,Female,22,Inner Regional Australia,Perth - North East,Mundaring,Arterial Road,No,No
2199503170076,VIC,3,1995,Friday,18:05:00,Single,No,No,No,-9,Motorcycle rider,Male,16,Unknown,Unknown,Unknown,Unknown,No,No
1200308020262,NSW,8,2003,Saturday,12:00:00,Multiple,No,No,No,100,Driver,Male,45,Unknown,Unknown,Unknown,Unknown,No,No
5199809210139,WA,9,1998,Monday,11:18:00,Multiple,No,-9,No,60,Driver,Female,47,Unknown,Unknown,Unknown,Unknown,No,No
4201012070103,SA,12,2010,Tuesday,15:35:00,Multiple,No,No,Yes,110,Driver,Male,34,Unknown,Unknown,Unknown,Unknown,No,No
2199209300271,VIC,9,1992,Wednesday,20:00:00,Multiple,No,No,No,100,Driver,Male,79,Unknown,Unknown,Unknown,Unknown,No,No
1200006160253,NSW,6,2000,Friday,14:15:00,Single,No,-9,No,60,Pedestrian,Male,70,Unknown,Unknown,Unknown,Unknown,No,No
2201012130244,VIC,12,2010,Monday,18:28:00,Single,No,No,Yes,60,Pedestrian,Male,41,Unknown,Unknown,Unknown,Unknown,No,No
2199304150114,VIC,4,1993,Thursday,16:35:00,Multiple,No,No,No,100,Passenger,Female,78,Unknown,Unknown,Unknown,Unknown,No,No
2416375348850037241,QLD,11,2022,Wednesday,18:00:00,Single,No,No,No,60,Passenger,Male,22,Major Cities of Australia,Logan - Beaudesert,Logan,Local Road,No,No
4337616444840504922,NSW,1,2024,Friday,06:05:00,Multiple,No,Yes,No,80,Driver,Female,47,Major Cities of Australia,Sydney - South West,Penrith,Arterial Road,No,No
1201312200307,NSW,12,2013,Friday,22:00:00,Single,No,No,No,50,Pedestrian,Male,27,Unknown,Unknown,Unknown,Unknown,No,No
1198907120397,NSW,7,1989,Wednesday,07:40:00,Multiple,No,-9,No,100,Driver,Female,20,Unknown,Unknown,Unknown,Unknown,No,No
3198910240284,QLD,10,1989,Tuesday,15:00:00,Multiple,No,-9,Yes,100,Driver,Male,22,Unknown,Unknown,Unknown,Unknown,No,No
1201006010167,NSW,6,2010,Tuesday,13:25:00,Single,No,No,No,100,Driver,Female,53,Unknown,Unknown,Unknown,Unknown,No,No
2200601070005,VIC,1,2006,Saturday,00:00:00,Single,No,No,No,60,Driver,Male,90,Unknown,Unknown,Unknown,Unknown,No,No
3201105020070,QLD,5,2011,Monday,09:00:00,Multiple,No,No,No,100,Passenger,Male,24,Unknown,Unknown,Unknown,Unknown,No,No
6199103120013,TAS,3,1991,Tuesday,09:20:00,Multiple,No,-9,No,100,Driver,Male,32,Unknown,Unknown,Unknown,Unknown,No,No
4199012080172,SA,12,1990,Saturday,02:40:00,Single,No,-9,No,60,Pedestrian,Male,34,Unknown,Unknown,Unknown,Unknown,No,No
1199609240389,NSW,9,1996,Tuesday,18:20:00,Single,No,-9,No,60,Pedestrian,Female,51,Unknown,Unknown,Unknown,Unknown,No,No
1200709210298,NSW,9,2007,Friday,18:50:00,Single,No,No,No,60,Pedestrian,Male,46,Unknown,Unknown,Unknown,Unknown,No,No
1200603150100,NSW,3,2006,Wednesday,15:54:00,Multiple,No,No,No,100,Passenger,Female,71,Unknown,Unknown,Unknown,Unknown,No,No
3201611230206,QLD,11,2016,Wednesday,17:00:00,Multiple,No,No,No,80,Motorcycle rider,Male,48,Unknown,Unknown,Unknown,Unknown,No,No
